"DEP,C,3","NCCENR,C,70","NCCCT,C,70"
37,BrŠches,Chƒteau-la-ValliŠre
37,Br‚h‚mont,Azay-le-Rideau
37,Bridor‚,Loches
37,Brizay,×le-Bouchard
37,Bueil-en-Touraine,Neuvy-le-Roi
37,Candes-Saint-Martin,Chinon
37,Cangey,Amboise
37,Celle-Guenand,Grand-Pressigny
37,Celle-Saint-Avant,Descartes
37,C‚r‚-la-Ronde,Bl‚r‚
37,Cerelles,Neuill‚-Pont-Pierre
37,Chambon,Preuilly-sur-Claise
37,Chambourg-sur-Indre,Loches
37,Chambray-lŠs-Tours,Chambray-lŠs-Tours
37,Champigny-sur-Veude,Richelieu
37,Chan‡ay,Vouvray
37,Chanceaux-prŠs-Loches,Loches
37,Chanceaux-sur-Choisille,Vouvray
37,Channay-sur-Lathan,Chƒteau-la-ValliŠre
37,Chapelle-aux-Naux,Azay-le-Rideau
37,Chapelle-Blanche-Saint-Martin,Ligueil
37,Chapelle-sur-Loire,Bourgueil
37,Charentilly,Neuill‚-Pont-Pierre
37,Charg‚,Amboise
37,Charnizay,Preuilly-sur-Claise
37,Chƒteau-la-ValliŠre,Chƒteau-la-ValliŠre
37,Chƒteau-Renault,Chƒteau-Renault
37,Chaumussay,Preuilly-sur-Claise
37,Chaveignes,Richelieu
37,Ch‚digny,Loches
37,Cheill‚,Azay-le-Rideau
37,Chemill‚-sur-Dˆme,Neuvy-le-Roi
37,Chemill‚-sur-Indrois,Montr‚sor
37,Chenonceaux,Bl‚r‚
37,Chezelles,×le-Bouchard
37,Chinon,Chinon
37,Chisseaux,Bl‚r‚
37,Chouz‚-sur-Loire,Bourgueil
37,Cigogn‚,Bl‚r‚
37,Cinais,Chinon
37,Cinq-Mars-la-Pile,Langeais
37,Ciran,Ligueil
37,Civray-de-Touraine,Bl‚r‚
37,Civray-sur-Esves,Descartes
37,Cl‚r‚-les-Pins,Langeais
37,Continvoir,Bourgueil
37,Cormery,Chambray-lŠs-Tours
37,Couesmes,Chƒteau-la-ValliŠre
37,Cour‡ay,Bl‚r‚
37,Courcelles-de-Touraine,Chƒteau-la-ValliŠre
37,Courcou‚,Richelieu
37,Couziers,Chinon
37,Cravant-les-C“teaux,×le-Bouchard
37,Crissay-sur-Manse,×le-Bouchard
37,Croix-en-Touraine,Bl‚r‚
37,Crotelles,Chƒteau-Renault
37,Crouzilles,×le-Bouchard
37,Cussay,Descartes
37,Dame-Marie-les-Bois,Chƒteau-Renault
37,Dierre,Bl‚r‚
37,Dolus-le-Sec,Loches
37,Drach‚,Descartes
37,Druye,Ballan-Mir‚
37,peign‚-les-Bois,Bl‚r‚
37,peign‚-sur-Dˆme,Neuvy-le-Roi
37,Essards,Langeais
37,Esves-le-Moutier,Ligueil
37,Esvres,Chambray-lŠs-Tours
37,Faye-la-Vineuse,Richelieu
37,FerriŠre,Chƒteau-Renault
37,FerriŠre-Lar‡on,Grand-Pressigny
37,FerriŠre-sur-Beaulieu,Loches
37,Fondettes,Luynes
37,Francueil,Bl‚r‚
37,Genill‚,Montr‚sor
37,Gizeux,Bourgueil
37,Grand-Pressigny,Grand-Pressigny
37,Guerche,Grand-Pressigny
37,Descartes,Descartes
37,Hermites,Chƒteau-Renault
37,Hommes,Chƒteau-la-ValliŠre
37,Huismes,Chinon
37,×le-Bouchard,×le-Bouchard
37,Ingrandes-de-Touraine,Langeais
37,Jaulnay,Richelieu
37,Jou‚-lŠs-Tours,Jou‚-lŠs-Tours-Nord
37,Jou‚-lŠs-Tours,Jou‚-lŠs-Tours-Sud
37,Jou‚-lŠs-Tours,Canton non pr‚cis‚
37,Langeais,Langeais
37,Lar‡ay,Montlouis-sur-Loire
37,L‚mer‚,Richelieu
37,Lern‚,Chinon
37,LiŠge,Montr‚sor
37,LigniŠres-de-Touraine,Azay-le-Rideau
37,Ligr‚,Richelieu
37,Ligueil,Ligueil
37,Limeray,Amboise
37,Loches,Loches
37,Loch‚-sur-Indrois,Montr‚sor
37,Louans,Ligueil
37,Louestault,Neuvy-le-Roi
37,Louroux,Ligueil
37,Lubl‚,Chƒteau-la-ValliŠre
37,Lussault-sur-Loire,Amboise
37,Luynes,Luynes
37,Luz‚,Richelieu
37,Luzill‚,Bl‚r‚
37,Maill‚,Sainte-Maure-de-Touraine
37,Manthelan,Ligueil
37,Mar‡ay,Chinon
37,Marc‚-sur-Esves,Descartes
37,Marcilly-sur-Maulne,Chƒteau-la-ValliŠre
37,Marcilly-sur-Vienne,Sainte-Maure-de-Touraine
37,Marigny-Marmande,Richelieu
37,Marray,Neuvy-le-Roi
37,MaziŠres-de-Touraine,Langeais
37,Membrolle-sur-Choisille,Luynes
37,Mettray,Luynes
37,Monnaie,Vouvray
37,Montbazon,Montbazon
37,Monthodon,Chƒteau-Renault
37,Montlouis-sur-Loire,Montlouis-sur-Loire
37,Montr‚sor,Montr‚sor
37,Montreuil-en-Touraine,Amboise
37,Monts,Montbazon
37,Morand,Chƒteau-Renault
37,Mosnes,Amboise
37,Mouzay,Ligueil
37,Nazelles-N‚gron,Amboise
37,N‚gron,
37,Neuil,Sainte-Maure-de-Touraine
37,Neuill‚-le-Lierre,Vouvray
37,Neuill‚-Pont-Pierre,Neuill‚-Pont-Pierre
37,Neuilly-le-Brignon,Descartes
37,Neuville-sur-Brenne,Chƒteau-Renault
37,Neuvy-le-Roi,Neuvy-le-Roi
37,Noizay,Vouvray
37,Notre-Dame-d'O‚,Vouvray
37,Nouans-les-Fontaines,Montr‚sor
37,Nouƒtre,Sainte-Maure-de-Touraine
37,Nouzilly,Chƒteau-Renault
37,Noyant-de-Touraine,Sainte-Maure-de-Touraine
37,Orbigny,Montr‚sor
37,Panzoult,×le-Bouchard
37,Par‡ay-Meslay,Vouvray
37,Par‡ay-sur-Vienne,×le-Bouchard
37,Paulmy,Grand-Pressigny
37,Pernay,Neuill‚-Pont-Pierre
37,Perrusson,Loches
37,Petit-Pressigny,Grand-Pressigny
37,Poc‚-sur-Cisse,Amboise
37,Pont-de-Ruan,Montbazon
37,Ports,Sainte-Maure-de-Touraine
37,Pouzay,Sainte-Maure-de-Touraine
37,Preuilly-sur-Claise,Preuilly-sur-Claise
37,Pussigny,Sainte-Maure-de-Touraine
37,Razines,Richelieu
37,Reignac-sur-Indre,Loches
37,Restign‚,Bourgueil
37,Reugny,Vouvray
37,Riche,Ballan-Mir‚
37,Richelieu,Richelieu
37,Rigny-Uss‚,Azay-le-Rideau
37,Rill‚,Chƒteau-la-ValliŠre
37,Rilly-sur-Vienne,×le-Bouchard
37,Rivarennes,Azay-le-Rideau
37,RiviŠre,Chinon
37,Roche-Clermault,Chinon
37,Rochecorbon,Vouvray
37,Rouziers-de-Touraine,Neuill‚-Pont-Pierre
37,Sach‚,Azay-le-Rideau
37,Saint-Antoine-du-Rocher,Neuill‚-Pont-Pierre
37,Saint-Aubin-le-D‚peint,Neuvy-le-Roi
37,Saint-Avertin,Saint-Avertin
37,Saint-Bauld,Loches
37,Saint-BenoŒt-la-Forˆt,Azay-le-Rideau
37,Saint-Branchs,Chambray-lŠs-Tours
37,Sainte-Catherine-de-Fierbois,Sainte-Maure-de-Touraine
37,Saint-Christophe-sur-le-Nais,Neuvy-le-Roi
37,Saint-Cyr-sur-Loire,Saint-Cyr-sur-Loire
37,Saint-Denis-Hors,
37,Saint-pain,Sainte-Maure-de-Touraine
37,Saint-tienne-de-Chigny,Luynes
37,Saint-Flovier,Grand-Pressigny
37,Saint-Genouph,Ballan-Mir‚
37,Saint-Germain-sur-Vienne,Chinon
37,Saint-Hippolyte,Loches
37,Saint-Jean-Saint-Germain,Loches
37,Saint-Laurent-de-Lin,Chƒteau-la-ValliŠre
37,Saint-Laurent-en-Gƒtines,Chƒteau-Renault
37,Saint-Martin-le-Beau,Bl‚r‚
37,Sainte-Maure-de-Touraine,Sainte-Maure-de-Touraine
37,Saint-Michel-sur-Loire,Langeais
37,Saint-Nicolas-de-Bourgueil,Bourgueil
37,Saint-Nicolas-des-Motets,Chƒteau-Renault
37,Saint-Ouen-les-Vignes,Amboise
37,Saint-Paterne-Racan,Neuvy-le-Roi
37,Saint-Patrice,Langeais
37,Saint-Pierre-des-Corps,Saint-Pierre-des-Corps
37,Saint-Quentin-sur-Indrois,Loches
37,Sainte-Radegonde-en-Touraine,
37,Saint-RŠgle,Amboise
37,Saint-Roch,Neuill‚-Pont-Pierre
37,Saint-Senoch,Ligueil
37,Saint-Symphorien,
37,Saunay,Chƒteau-Renault
37,Savign‚-sur-Lathan,Chƒteau-la-ValliŠre
37,Savigny-en-V‚ron,Chinon
37,SavonniŠres,Ballan-Mir‚
37,Sazilly,×le-Bouchard
37,Semblan‡ay,Neuill‚-Pont-Pierre
37,SenneviŠres,Loches
37,Sepmes,Descartes
37,Seuilly,Chinon
37,Sonzay,Neuill‚-Pont-Pierre
37,Sorigny,Montbazon
37,Souvign‚,Chƒteau-la-ValliŠre
37,Souvigny-de-Touraine,Amboise
37,Sublaines,Bl‚r‚
37,Tauxigny,Loches
37,Tavant,×le-Bouchard
37,Theneuil,×le-Bouchard
37,Thilouze,Azay-le-Rideau
37,Thizay,Chinon
37,Tournon-Saint-Pierre,Preuilly-sur-Claise
37,Tour-Saint-Gelin,Richelieu
37,Tours,Tours-Centre
37,Tours,Tours-Nord-Est
37,Tours,Tours-Sud
37,Tours,Tours-Ouest
37,Tours,Tours-Est
37,Tours,Tours-Val-du-Cher
37,Tours,Tours-Nord-Ouest
37,Tours,Canton non pr‚cis‚
37,Trogues,×le-Bouchard
37,Truyes,Chambray-lŠs-Tours
37,VallŠres,Azay-le-Rideau
37,Varennes,Ligueil
37,Veign‚,Montbazon
37,V‚retz,Montlouis-sur-Loire
37,Verneuil-le-Chƒteau,Richelieu
37,Verneuil-sur-Indre,Loches
37,Vernou-sur-Brenne,Vouvray
37,Villaines-les-Rochers,Azay-le-Rideau
37,Villandry,Ballan-Mir‚
37,Ville-aux-Dames,Montlouis-sur-Loire
37,Villebourg,Neuvy-le-Roi
37,Villed“main,Montr‚sor
37,Villed“mer,Chƒteau-Renault
37,Villeloin-Coulang‚,Montr‚sor
37,Villeperdue,Montbazon
37,Villiers-au-Bouin,Chƒteau-la-ValliŠre
37,Vou,Ligueil
37,Vouvray,Vouvray
37,Yzeures-sur-Creuse,Preuilly-sur-Claise
38,Abrets,Pont-de-Beauvoisin
38,Adrets,Goncelin
38,Agnin,Roussillon
38,Albenc,Vinay
38,Allemond,Bourg-d'Oisans
38,Allevard,Allevard
38,AlliŠres-et-Risset,
38,Ambel,Corps
38,Anjou,Roussillon
38,Annoisin-Chatelans,Cr‚mieu
38,Anthon,Pont-de-Ch‚ruy
38,Aoste,Pont-de-Beauvoisin
38,Apprieu,Grand-Lemps
38,Arandon,Morestel
38,Artas,Saint-Jean-de-Bournay
38,Arzay,C“te-Saint-Andr‚
38,Assieu,Roussillon
38,Auberives-en-Royans,Pont-en-Royans
38,Auberives-sur-VarŠze,Roussillon
38,Auris,Bourg-d'Oisans
38,Autrans,Villard-de-Lans
38,AveniŠres,Morestel
38,Avignonet,Monestier-de-Clermont
38,BadiniŠres,Bourgoin-Jallieu-Sud
38,Balbins,C“te-Saint-Andr‚
38,Balme-les-Grottes,Cr‚mieu
38,Barraux,Touvet
38,Bƒtie-Divisin,Saint-Geoire-en-Valdaine
38,Bƒtie-Montgascon,Pont-de-Beauvoisin
38,Beaucroissant,Rives
38,Beaufin,Corps
38,Beaufort,Roybon
38,Beaulieu,Saint-Marcellin
38,Beaurepaire,Beaurepaire
38,Beauvoir-de-Marc,Saint-Jean-de-Bournay
38,Beauvoir-en-Royans,Pont-en-Royans
38,Bellegarde-Poussieu,Beaurepaire
38,Belmont,Grand-Lemps
38,Bernin,Saint-Ismier
38,Besse,Bourg-d'Oisans
38,Bessins,Saint-Marcellin
38,B‚venais,Grand-Lemps
38,Bilieu,Virieu
38,Biol,Grand-Lemps
38,Biviers,Saint-Ismier
38,Bizonnes,Grand-Lemps
38,Blandin,Virieu
38,Bonnefamille,VerpilliŠre
38,Bossieu,C“te-Saint-Andr‚
38,Bouchage,Morestel
38,Boug‚-Chambalud,Roussillon
38,Bourg-d'Oisans,Bourg-d'Oisans
38,Bourgoin-Jallieu,Bourgoin-Jallieu-Sud
38,Bourgoin-Jallieu,Bourgoin-Jallieu-Nord
38,Bourgoin-Jallieu,Canton non pr‚cis‚
38,Bouvesse-Quirieu,Morestel
38,Brangues,Morestel
38,Bressieux,Saint-tienne-de-Saint-Geoirs
38,Bresson,chirolles-Est
38,Br‚zins,Saint-tienne-de-Saint-Geoirs
38,Bri‚-et-Angonnes,Vizille
38,Brion,Saint-tienne-de-Saint-Geoirs
38,Buisse,Voiron
38,BuissiŠre,Touvet
38,Burcin,Grand-Lemps
38,Cessieu,Tour-du-Pin
38,Chƒbons,Grand-Lemps
38,Chƒlons,Beaurepaire
38,Chamagnieu,Cr‚mieu
38,Champagnier,Vizille
38,Champier,C“te-Saint-Andr‚
38,Champ-prŠs-Froges,Goncelin
38,Champ-sur-Drac,Vizille
38,Chanas,Roussillon
38,Chantelouve,Valbonnais
38,Chantesse,Vinay
38,Chapareillan,Touvet
38,Chapelle-de-la-Tour,Tour-du-Pin
38,Chapelle-de-Surieu,Roussillon
38,Chapelle-du-Bard,Allevard
38,Chaponnay,
38,Charancieu,Saint-Geoire-en-Valdaine
38,Charantonnay,Heyrieux
38,Charavines,Virieu
38,Charette,Morestel
38,CharnŠcles,Rives
38,Charvieu-Chavagneux,Pont-de-Ch‚ruy
38,Chasselay,Vinay
38,Chasse-sur-Rh“ne,Vienne-Nord
38,Chassieu,
38,Chassignieu,Virieu
38,Chƒteau-Bernard,Monestier-de-Clermont
38,Chƒteauvilain,Bourgoin-Jallieu-Sud
38,Chƒtelus,Pont-en-Royans
38,Chƒtenay,Roybon
38,Chƒtonnay,Saint-Jean-de-Bournay
38,Chatte,Saint-Marcellin
38,Chavagneux-Montbertand,
38,Chavanoz,Pont-de-Ch‚ruy
38,Ch‚lieu,Virieu
38,ChevriŠres,Saint-Marcellin
38,Cheylas,Goncelin
38,Cheyssieu,Roussillon
38,ChŠzeneuve,VerpilliŠre
38,Chichilianne,Clelles
38,Chimilin,Pont-de-Beauvoisin
38,Chirens,Voiron
38,Cholonge,Mure
38,Chonas-l'Amballan,Vienne-Sud
38,Choranche,Pont-en-Royans
38,Chozeau,Cr‚mieu
38,Chuzelles,Vienne-Nord
38,Claix,Vif
38,Clavans-en-Haut-Oisans,Bourg-d'Oisans
38,Clelles,Clelles
38,Clonas-sur-VarŠze,Roussillon
38,Saint-Martin-de-la-Cluze,Monestier-de-Clermont
38,Cognet,Mure
38,Cognin-les-Gorges,Vinay
38,Colombe,Grand-Lemps
38,Colombier-Saugnieu,
38,Combe-de-Lancey,DomŠne
38,Commelle,C“te-Saint-Andr‚
38,Communay,
38,Corbas,
38,Corbelin,Pont-de-Beauvoisin
38,Cord‚ac,Mens
38,Corenc,Meylan
38,Cornillon-en-TriŠves,Mens
38,Corps,Corps
38,Corren‡on-en-Vercors,Villard-de-Lans
38,C“te-Saint-Andr‚,C“te-Saint-Andr‚
38,C“tes-d'Arey,Vienne-Sud
38,C“tes-de-Corps,Corps
38,Coublevie,Voiron
38,Cour-et-Buis,Beaurepaire
38,Courtenay,Morestel
38,Crachier,Bourgoin-Jallieu-Sud
38,Cras,Tullins
38,Cr‚mieu,Cr‚mieu
38,Creys-M‚pieu,Morestel
38,Crolles,Touvet
38,Culin,Saint-Jean-de-Bournay
38,Curtin,
38,D‚cines-Charpieu,
38,Di‚moz,Heyrieux
38,Dionay,Saint-Marcellin
38,Dizimieu,Cr‚mieu
38,Doissin,Virieu
38,Dolomieu,Tour-du-Pin
38,Domarin,Bourgoin-Jallieu-Sud
38,DomŠne,DomŠne
38,chirolles,chirolles-Est
38,chirolles,chirolles-Ouest
38,chirolles,Canton non pr‚cis‚
38,Eclose,Saint-Jean-de-Bournay
38,Engins,Villard-de-Lans
38,Entraigues,Valbonnais
38,Entre-deux-Guiers,Saint-Laurent-du-Pont
38,parres,Bourgoin-Jallieu-Sud
38,Estrablin,Vienne-Sud
38,Eybens,Eybens
38,Eydoche,Grand-Lemps
38,Eyzin-Pinet,Vienne-Sud
38,Faramans,C“te-Saint-Andr‚
38,Faverges-de-la-Tour,Tour-du-Pin
38,FerriŠre,Allevard
38,Feyzin,
38,Fitilieu,Pont-de-Beauvoisin
38,FlachŠre,Touvet
38,FlachŠres,Grand-Lemps
38,FolatiŠre,
38,Fontaine,Fontaine-Sassenage
38,Fontaine,Fontaine-Seyssinet
38,Fontaine,Canton non pr‚cis‚
38,Fontanil-Cornillon,Saint-grŠve
38,Forteresse,Saint-tienne-de-Saint-Geoirs
38,Four,VerpilliŠre
38,Freney-d'Oisans,Bourg-d'Oisans
38,Frette,Saint-tienne-de-Saint-Geoirs
38,Froges,Goncelin
38,Frontonas,Cr‚mieu
38,Garde,Bourg-d'Oisans
38,Genas,
38,GiŠres,Eybens
38,Gillonnay,C“te-Saint-Andr‚
38,Goncelin,Goncelin
38,Grand-Lemps,Grand-Lemps
38,Granieu,Pont-de-Beauvoisin
38,Grenay,Heyrieux
38,Grenoble,Grenoble  1er Canton
38,Grenoble,Grenoble  2e  Canton
38,Grenoble,Grenoble  3e  Canton
38,Grenoble,Grenoble  4e  Canton
38,Grenoble,Grenoble  5e  Canton
38,Grenoble,Grenoble  6e  Canton
38,Grenoble,Canton non pr‚cis‚
38,Gresse-en-Vercors,Monestier-de-Clermont
38,Gua,Vif
38,Herbeys,Eybens
38,Heyrieux,Heyrieux
38,HiŠres-sur-Amby,Cr‚mieu
38,Huez,Bourg-d'Oisans
38,HurtiŠres,Goncelin
38,Isle-d'Abeau,Isle-d'Abeau
38,Izeaux,Rives
38,Izeron,Pont-en-Royans
38,Jallieu,
38,Janneyrias,Pont-de-Ch‚ruy
38,Jarcieu,Beaurepaire
38,Jardin,Vienne-Sud
38,Jarrie,Vizille
38,Jonage,
38,Jons,
38,Laffrey,Vizille
38,Lalley,Clelles
38,Lans-en-Vercors,Villard-de-Lans
38,Laval,DomŠne
38,Lavaldens,Valbonnais
38,Lavars,Mens
38,Lentiol,Roybon
38,Leyrieu,Cr‚mieu
38,Lieudieu,Saint-Jean-de-Bournay
38,Livet-et-Gavet,Bourg-d'Oisans
38,Longechenal,Grand-Lemps
38,Lumbin,Touvet
38,Luzinay,Vienne-Nord
38,Malleval,Vinay
38,Marcieu,Mure
38,Marcilloles,Roybon
38,Marcollin,Roybon
38,Marennes,
38,Marnans,Roybon
38,Massieu,Saint-Geoire-en-Valdaine
38,Maubec,Bourgoin-Jallieu-Sud
38,Mayres-Savel,Mure
38,M‚audre,Villard-de-Lans
38,Mens,Mens
38,M‚pieu,
38,Merlas,Saint-Geoire-en-Valdaine
38,Meylan,Meylan
38,Meyri‚,Bourgoin-Jallieu-Sud
38,Meyrieu-les-tangs,Saint-Jean-de-Bournay
38,MeyssiŠs,Saint-Jean-de-Bournay
38,Meyzieu,
38,Mions,
38,Miribel-Lanchƒtre,Monestier-de-Clermont
38,Miribel-les-chelles,Saint-Laurent-du-Pont
38,Mizo‰n,Bourg-d'Oisans
38,Moidieu-D‚tourbe,Vienne-Sud
38,Moirans,Rives
38,Moissieu-sur-Dolon,Beaurepaire
38,Monestier-d'Ambel,Corps
38,Monestier-de-Clermont,Monestier-de-Clermont
38,Monestier-du-Percy,Clelles
38,Monsteroux-Milieu,Beaurepaire
38,Montagne,Saint-Marcellin
38,Montagnieu,Tour-du-Pin
38,Montalieu-Vercieu,Morestel
38,Montaud,Tullins
38,Montbonnot-Saint-Martin,Saint-Ismier
38,Montcarra,Tour-du-Pin
38,Montceau,
38,Montchaboud,Vizille
38,Mont-de-Lans,Bourg-d'Oisans
38,Monteynard,Mure
38,Montfalcon,Roybon
38,Montferrat,Saint-Geoire-en-Valdaine
38,Montrevel,Virieu
38,Mont-Saint-Martin,Saint-grŠve
38,Montseveroux,Beaurepaire
38,Moras,Cr‚mieu
38,Morestel,Morestel
38,Morˆtel-de-Mailles,Goncelin
38,Morette,Tullins
38,Morte,Valbonnais
38,Motte-d'Aveillans,Mure
38,Motte-Saint-Martin,Mure
38,Mottier,C“te-Saint-Andr‚
38,Moutaret,Allevard
38,Mure,Mure
38,Murette,Rives
38,Murianette,DomŠne
38,Murinais,Saint-Marcellin
38,Nantes-en-Ratier,Mure
38,Nantoin,C“te-Saint-Andr‚
38,Serre-Nerpol,Vinay
38,Nivolas-Vermelle,Bourgoin-Jallieu-Sud
38,Notre-Dame-de-Commiers,Vizille
38,Notre-Dame-de-l'Osier,Vinay
38,Notre-Dame-de-M‚sage,Vizille
38,Notre-Dame-de-Vaux,Mure
38,Noyarey,Fontaine-Sassenage
38,Optevoz,Cr‚mieu
38,Oris-en-Rattier,Valbonnais
38,Ornacieux,C“te-Saint-Andr‚
38,Ornon,Bourg-d'Oisans
38,Oulles,Bourg-d'Oisans
38,Oyeu,Virieu
38,Oytier-Saint-Oblas,Heyrieux
38,Oz,Bourg-d'Oisans
38,Pact,Beaurepaire
38,Pajay,C“te-Saint-Andr‚
38,Paladru,Saint-Geoire-en-Valdaine
38,Panissage,Virieu
38,Panossas,Cr‚mieu
38,Parmilieu,Cr‚mieu
38,Passage,Virieu
38,Passins,Morestel
38,P‚age-de-Roussillon,Roussillon
38,Pellafol,Corps
38,Penol,C“te-Saint-Andr‚
38,Percy,Clelles
38,P‚rier,Valbonnais
38,Pierre,Goncelin
38,Pierre-Chƒtel,Mure
38,Pin,Virieu
38,Pinsot,Allevard
38,Pisieu,Beaurepaire
38,Plan,Saint-tienne-de-Saint-Geoirs
38,Poisat,Eybens
38,Poli‚nas,Tullins
38,Pommier-de-Beaurepaire,Beaurepaire
38,Pommiers-la-Placette,Voiron
38,Ponsonnas,Mure
38,Pontcharra,Goncelin
38,Pont-de-Beauvoisin,Pont-de-Beauvoisin
38,Pont-de-Ch‚ruy,Pont-de-Ch‚ruy
38,Pont-de-Claix,Vif
38,Pont-vˆque,Vienne-Nord
38,Pont-en-Royans,Pont-en-Royans
38,Porcieu-Amblagnieu,Morestel
38,Pr‚bois,Mens
38,Presles,Pont-en-Royans
38,Pressins,Pont-de-Beauvoisin
38,Primarette,Beaurepaire
38,Proveysieux,Saint-grŠve
38,PruniŠres,Mure
38,Pusignan,
38,Quaix-en-Chartreuse,Saint-grŠve
38,Quet-en-Beaumont,Corps
38,Quincieu,Tullins
38,R‚aumont,Rives
38,Renage,Rives
38,Rencurel,Pont-en-Royans
38,Revel,DomŠne
38,Revel-Tourdan,Beaurepaire
38,Reventin-Vaugris,Vienne-Sud
38,Rives,Rives
38,RiviŠre,Tullins
38,Roche,VerpilliŠre
38,Roches-de-Condrieu,Vienne-Sud
38,Rochetoirin,Tour-du-Pin
38,Roissard,Monestier-de-Clermont
38,Romagnieu,Pont-de-Beauvoisin
38,Roussillon,Roussillon
38,Rovon,Vinay
38,Royas,Saint-Jean-de-Bournay
38,Roybon,Roybon
38,Ruy,Bourgoin-Jallieu-Nord
38,Sablons,Roussillon
38,Sainte-AgnŠs,DomŠne
38,Saint-Agnin-sur-Bion,Saint-Jean-de-Bournay
38,Saint-Alban-de-Roche,Bourgoin-Jallieu-Sud
38,Saint-Alban-du-Rh“ne,Roussillon
38,Saint-Albin-de-Vaulserre,Pont-de-Beauvoisin
38,Saint-And‚ol,Monestier-de-Clermont
38,Saint-Andr‚-en-Royans,Pont-en-Royans
38,Saint-Andr‚-le-Gaz,Pont-de-Beauvoisin
38,Sainte-Anne-sur-Gervonde,Saint-Jean-de-Bournay
38,Saint-Antoine-l'Abbaye,Saint-Marcellin
38,Saint-Appolinard,Saint-Marcellin
38,Saint-Arey,Mure
38,Saint-Aupre,Voiron
38,Saint-Barth‚lemy,Beaurepaire
38,Saint-Barth‚lemy-de-S‚chilienne,Vizille
38,Saint-Baudille-de-la-Tour,Cr‚mieu
38,Saint-Baudille-et-Pipet,Mens
38,Saint-Bernard,Touvet
38,Saint-Blaise-du-Buis,Rives
38,Sainte-Blandine,Tour-du-Pin
38,Saint-Bonnet-de-Chavagne,Saint-Marcellin
38,Saint-Bonnet-de-Mure,
38,Saint-Bueil,Saint-Geoire-en-Valdaine
38,Saint-Cassien,Rives
38,Saint-Chef,Bourgoin-Jallieu-Nord
38,Saint-Christophe-en-Oisans,Bourg-d'Oisans
38,Saint-Christophe-sur-Guiers,Saint-Laurent-du-Pont
38,Saint-Clair-de-la-Tour,Tour-du-Pin
38,Saint-Clair-du-Rh“ne,Roussillon
38,Saint-Clair-sur-Galaure,Roybon
38,Saint-Didier-de-Bizonnes,Grand-Lemps
38,Saint-Didier-de-la-Tour,Tour-du-Pin
38,Saint-grŠve,Saint-grŠve
38,Saint-tienne-de-Crossey,Voiron
38,Saint-tienne-de-Saint-Geoirs,Saint-tienne-de-Saint-Geoirs
38,Saint-Genis,
38,Saint-Geoire-en-Valdaine,Saint-Geoire-en-Valdaine
38,Saint-Geoirs,Saint-tienne-de-Saint-Geoirs
38,Saint-Georges-de-Commiers,Vizille
38,Saint-Georges-d'Esp‚ranche,Heyrieux
38,Saint-Gervais,Vinay
38,Saint-Guillaume,Monestier-de-Clermont
38,Saint-Hilaire-de-Brens,Cr‚mieu
38,Saint-Hilaire-de-la-C“te,C“te-Saint-Andr‚
38,Saint-Hilaire-du-Rosier,Saint-Marcellin
38,Saint-Hilaire,Touvet
38,Saint-Honor‚,Mure
38,Saint-Ismier,Saint-Ismier
38,Saint-Jean-d'Avelanne,Pont-de-Beauvoisin
38,Saint-Jean-de-Bournay,Saint-Jean-de-Bournay
38,Saint-Jean-de-Moirans,Rives
38,Saint-Jean-de-Soudain,Tour-du-Pin
38,Saint-Jean-de-Vaulx,Vizille
38,Saint-Jean-d'H‚rans,Mens
38,Saint-Jean-le-Vieux,DomŠne
38,Saint-Joseph-de-RiviŠre,Saint-Laurent-du-Pont
38,Saint-Julien-de-l'Herms,Beaurepaire
38,Saint-Julien-de-Raz,Voiron
38,Saint-Just-Chaleyssin,Heyrieux
38,Saint-Just-de-Claix,Pont-en-Royans
38,Saint-Lattier,Saint-Marcellin
38,Saint-Laurent-de-Mure,
38,Saint-Laurent-du-Pont,Saint-Laurent-du-Pont
38,Saint-Laurent-en-Beaumont,Corps
38,Sainte-Luce,Corps
38,Saint-Marcel-Bel-Accueil,Bourgoin-Jallieu-Nord
38,Saint-Marcellin,Saint-Marcellin
38,Sainte-Marie-d'Alloix,Touvet
38,Sainte-Marie-du-Mont,Touvet
38,Saint-Martin-de-Clelles,Clelles
38,Saint-Martin-de-Vaulserre,Pont-de-Beauvoisin
38,Saint-Martin-d'HŠres,Saint-Martin-d'HŠres-Nord
38,Saint-Martin-d'HŠres,Saint-Martin-d'HŠres-Sud
38,Saint-Martin-d'HŠres,Canton non pr‚cis‚
38,Saint-Martin-d'Uriage,DomŠne
38,Saint-Martin-le-Vinoux,Saint-grŠve
38,Saint-Maurice-en-TriŠves,Clelles
38,Saint-Maurice-l'Exil,Roussillon
38,Saint-Maximin,Goncelin
38,Saint-Michel-de-Saint-Geoirs,Saint-tienne-de-Saint-Geoirs
38,Saint-Michel-en-Beaumont,Corps
38,Saint-Michel-les-Portes,Clelles
38,Saint-Mury-Monteymond,DomŠne
38,Saint-Nazaire-les-Eymes,Saint-Ismier
38,Saint-Nicolas-de-Macherin,Voiron
38,Saint-Nizier-du-Moucherotte,Villard-de-Lans
38,Saint-Ondras,Virieu
38,Saint-Pancrasse,Touvet
38,Saint-Paul-de-Varces,Vif
38,Saint-Paul-d'Izeaux,Tullins
38,Saint-Paul-lŠs-Monestier,Monestier-de-Clermont
38,Saint-Pierre-d'Allevard,Allevard
